,Название,Код,Цена,Рейтинг,Срок(месяца),Величина купона(-13%),Номинал,Выплат в год,Доходность(год),Доходность(все время),Доходность(% в год),Ссылка
597,Сбербанк,RU000A103G42,892.3,Высокий,33.0,32.19,1000.0,2.0,64.38,531.13,7.22,https://www.tinkoff.ru/invest/bonds/RU000A103G42/
598,ОФЗ 26224,SU26224RMFS4,794.35,Высокий,67.0,29.93,1000.0,2.0,59.86,1002.65,7.54,https://www.tinkoff.ru/invest/bonds/SU26224RMFS4/
599,ХК Финанс выпуск 5,RU000A102CD0,996.2,Средний,1.0,15.66,1000.0,4.0,62.64,3.92,6.29,https://www.tinkoff.ru/invest/bonds/RU000A102CD0/
600,ХКФ Банк выпуск 4,RU000A103760,913.6,Средний,31.0,17.31,1000.0,4.0,69.24,134.15,7.58,https://www.tinkoff.ru/invest/bonds/RU000A103760/
601,Трансмашхолдинг ПБО-04,RU000A1018C8,943.7,Высокий,14.0,30.1,1000.0,2.0,60.2,210.7,6.38,https://www.tinkoff.ru/invest/bonds/RU000A1018C8/
602,ОФЗ 26207,SU26207RMFS9,895.99,Высокий,39.0,35.32,1000.0,2.0,70.64,688.74,7.88,https://www.tinkoff.ru/invest/bonds/SU26207RMFS9/
603,Краснодар,RU000A102KT9,949.9,Высокий,26.0,13.92,1000.0,4.0,55.68,90.48,5.86,https://www.tinkoff.ru/invest/bonds/RU000A102KT9/
604,Альфа-Банк 002Р выпуск 9,RU000A102JZ8,987.7,Высокий,2.0,25.93,1000.0,2.0,51.86,25.93,5.25,https://www.tinkoff.ru/invest/bonds/RU000A102JZ8/
605,ОФЗ 26241,SU26241RMFS8,864.2,Высокий,109.0,41.15,1000.0,2.0,82.3,2242.67,9.52,https://www.tinkoff.ru/invest/bonds/SU26241RMFS8/
606,Газпромбанк выпуск 10,RU000A0JUV08,965.9,Высокий,11.0,35.32,1000.0,2.0,70.64,194.26,7.31,https://www.tinkoff.ru/invest/bonds/RU000A0JUV08/
607,ОФЗ 26242,SU26242RMFS6,877.06,Высокий,70.0,38.98,1000.0,2.0,77.96,1364.3,8.89,https://www.tinkoff.ru/invest/bonds/SU26242RMFS6/
608,Магаданская область 34002,RU000A105NT6,969.7,Средний,50.0,22.97,1000.0,4.0,91.88,287.12,9.48,https://www.tinkoff.ru/invest/bonds/RU000A105NT6/
609,ЕвразХолдинг Финанс 002P-01R,RU000A100P85,969.8,Высокий,9.0,34.45,1000.0,2.0,68.9,155.03,7.1,https://www.tinkoff.ru/invest/bonds/RU000A100P85/
610,Курская область выпуск 1,RU000A0ZYCD1,285.75,Высокий,24.0,5.13,300.0,4.0,20.52,30.78,7.18,https://www.tinkoff.ru/invest/bonds/RU000A0ZYCD1/
611,ОФЗ 26240,SU26240RMFS0,679.39,Высокий,153.0,29.58,1000.0,2.0,59.16,2262.87,8.71,https://www.tinkoff.ru/invest/bonds/SU26240RMFS0/
612,ОФЗ 26239,SU26239RMFS2,748.5,Высокий,93.0,29.93,1000.0,2.0,59.86,1391.74,8.0,https://www.tinkoff.ru/invest/bonds/SU26239RMFS2/
613,Газпром нефть 003P-03R,RU000A101GJ0,925.9,Высокий,16.0,13.4,1000.0,4.0,53.6,53.6,5.79,https://www.tinkoff.ru/invest/bonds/RU000A101GJ0/
614,Республика Башкортостан 34013,RU000A106FT0,948.0,Высокий,32.0,20.27,1000.0,4.0,81.08,162.16,8.55,https://www.tinkoff.ru/invest/bonds/RU000A106FT0/
615,Газпромбанк,RU000A0JUMH3,969.0,Высокий,7.0,29.14,1000.0,2.0,58.28,101.99,6.01,https://www.tinkoff.ru/invest/bonds/RU000A0JUMH3/
616,ОФЗ 26228,SU26228RMFS5,810.46,Высокий,78.0,33.15,1000.0,2.0,66.3,1292.85,8.18,https://www.tinkoff.ru/invest/bonds/SU26228RMFS5/
617,МТС 1P-20,RU000A104SU6,999.9,Высокий,30.0,25.4,1000.0,4.0,101.6,190.5,10.16,https://www.tinkoff.ru/invest/bonds/RU000A104SU6/
618,ОФЗ 26221,SU26221RMFS0,765.0,Высокий,113.0,33.32,1000.0,2.0,66.64,1882.58,8.71,https://www.tinkoff.ru/invest/bonds/SU26221RMFS0/
619,ФСК Россети БО-4,RU000A0ZYJ91,993.1,06.12.2023,348.0,16.44,1000.0,4.0,65.76,1430.28,6.62,https://www.tinkoff.ru/invest/bonds/RU000A0ZYJ91/
620,Белгородская область выпуск 14,RU000A101PA0,826.35,Высокий,19.0,11.14,875.0,4.0,44.56,52.92,5.39,https://www.tinkoff.ru/invest/bonds/RU000A101PA0/
621,Нижегородская область выпуск 16,RU000A1043K9,935.0,Высокий,43.0,20.01,1000.0,4.0,80.04,215.11,8.56,https://www.tinkoff.ru/invest/bonds/RU000A1043K9/
622,Гарант-Инвест БО 002P-3,RU000A102X18,994.1,Средний,5.0,22.71,1000.0,4.0,90.84,28.39,9.14,https://www.tinkoff.ru/invest/bonds/RU000A102X18/
623,РЖД,RU000A104SX0,999.0,Высокий,42.0,51.42,1000.0,2.0,102.84,1079.82,10.29,https://www.tinkoff.ru/invest/bonds/RU000A104SX0/
624,РусГидро,RU000A105HC4,940.7,Высокий,25.0,38.98,1000.0,2.0,77.96,487.25,8.29,https://www.tinkoff.ru/invest/bonds/RU000A105HC4/
625,Novabev Group БО-П02,RU000A100L63,491.65,Высокий,9.0,20.53,500.0,2.0,41.06,92.39,8.35,https://www.tinkoff.ru/invest/bonds/RU000A100L63/
626,ПР-Лизинг выпуск 3,RU000A100Q35,992.0,Средний,32.0,7.83,1000.0,12.0,93.96,20.88,9.47,https://www.tinkoff.ru/invest/bonds/RU000A100Q35/
627,ОФЗ 26235,SU26235RMFS0,710.44,Высокий,89.0,25.58,1000.0,2.0,51.16,1138.31,7.2,https://www.tinkoff.ru/invest/bonds/SU26235RMFS0/
628,ОФЗ 26225,SU26225RMFS1,725.29,Высокий,127.0,31.41,1000.0,2.0,62.82,1994.54,8.66,https://www.tinkoff.ru/invest/bonds/SU26225RMFS1/
629,ОФЗ 26218,SU26218RMFS6,829.59,Высокий,95.0,36.8,1000.0,2.0,73.6,1748.0,8.87,https://www.tinkoff.ru/invest/bonds/SU26218RMFS6/
630,ОФЗ 26233,SU26233RMFS5,639.99,Высокий,141.0,26.45,1000.0,2.0,52.9,1864.72,8.27,https://www.tinkoff.ru/invest/bonds/SU26233RMFS5/
631,Банк ВТБ Б-1-319,RU000A106DN8,975.0,Высокий,8.0,5.83,1000.0,12.0,69.96,3.89,7.18,https://www.tinkoff.ru/invest/bonds/RU000A106DN8/
632,Сбер Банк 001P-SBER25,RU000A102YG7,907.5,Высокий,29.0,32.28,1000.0,2.0,64.56,468.06,7.11,https://www.tinkoff.ru/invest/bonds/RU000A102YG7/
633,ОФЗ 26219,SU26219RMFS4,900.05,Высокий,35.0,33.58,1000.0,2.0,67.16,587.65,7.46,https://www.tinkoff.ru/invest/bonds/SU26219RMFS4/
634,ЕвроХим выпуск 8,RU000A101LJ0,937.2,Высокий,18.0,34.89,1000.0,2.0,69.78,314.01,7.45,https://www.tinkoff.ru/invest/bonds/RU000A101LJ0/
635,ОФЗ 26230,SU26230RMFS1,710.61,Высокий,185.0,33.32,1000.0,2.0,66.64,3082.1,9.38,https://www.tinkoff.ru/invest/bonds/SU26230RMFS1/
636,ВЭБ.РФ ПБО-1 выпуск 22,RU000A102FC5,991.0,Высокий,1.0,25.75,1000.0,2.0,51.5,12.88,5.2,https://www.tinkoff.ru/invest/bonds/RU000A102FC5/
637,ОФЗ 26238,SU26238RMFS4,653.77,Высокий,211.0,30.45,1000.0,2.0,60.9,3212.47,9.32,https://www.tinkoff.ru/invest/bonds/SU26238RMFS4/
638,ЮАИЗ выпуск 1,RU000A1001L5,997.5,22.01.2024,3.0,22.62,1000.0,4.0,90.48,16.96,9.07,https://www.tinkoff.ru/invest/bonds/RU000A1001L5/
639,Нижегородская область выпуск 14,RU000A101665,655.06,Высокий,20.0,10.18,700.0,4.0,40.72,50.9,6.22,https://www.tinkoff.ru/invest/bonds/RU000A101665/
640,ГПБ (АО) БО-17,RU000A0ZYEE5,964.3,Высокий,12.0,35.67,1000.0,2.0,71.34,214.02,7.4,https://www.tinkoff.ru/invest/bonds/RU000A0ZYEE5/
641,Москва выпуск 72,RU000A1030S9,971.5,Высокий,6.0,28.36,1000.0,2.0,56.72,85.08,5.84,https://www.tinkoff.ru/invest/bonds/RU000A1030S9/
642,Волгоградская область выпуск 7,RU000A0JXSD3,293.25,Высокий,7.0,5.13,300.0,4.0,20.52,8.98,7.0,https://www.tinkoff.ru/invest/bonds/RU000A0JXSD3/
643,ОФЗ 46020,SU46020RMFS2,697.98,Высокий,147.0,29.93,1000.0,2.0,59.86,2199.86,8.58,https://www.tinkoff.ru/invest/bonds/SU46020RMFS2/
644,Промсвязьбанк 003P выпуск 4,RU000A102RT4,982.0,Высокий,4.0,27.75,1000.0,2.0,55.5,55.5,5.65,https://www.tinkoff.ru/invest/bonds/RU000A102RT4/
645,Удмуртская республика 35002,RU000A0JWT91,984.4,Средний,35.0,22.62,1000.0,4.0,90.48,197.93,9.19,https://www.tinkoff.ru/invest/bonds/RU000A0JWT91/
646,Красноярский край выпуск 14,RU000A0ZYFB8,731.25,Высокий,12.0,12.7,750.0,4.0,50.8,38.1,6.95,https://www.tinkoff.ru/invest/bonds/RU000A0ZYFB8/
647,Казахстан выпуск 5,RU000A101RT6,905.0,Средний,32.0,32.19,1000.0,2.0,64.38,515.04,7.11,https://www.tinkoff.ru/invest/bonds/RU000A101RT6/
648,РЖД выпуск 32,RU000A0JSGV0,957.5,Высокий,104.0,42.46,1000.0,2.0,84.92,2207.92,8.87,https://www.tinkoff.ru/invest/bonds/RU000A0JSGV0/
649,АФК Система выпуск 1,RU000A0JVUK8,980.1,Средний,23.0,45.5,1000.0,2.0,91.0,523.25,9.28,https://www.tinkoff.ru/invest/bonds/RU000A0JVUK8/
650,МКБ 001Р выпуск 3,RU000A103FP5,975.5,31.10.2023,9.0,36.19,1000.0,2.0,72.38,162.85,7.42,https://www.tinkoff.ru/invest/bonds/RU000A103FP5/
651,Артген выпуск 1,RU000A103DT2,981.7,Средний,32.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A103DT2/
652,Новосибирская область,RU000A1011Q3,769.28,Высокий,13.0,11.22,800.0,4.0,44.88,36.47,5.83,https://www.tinkoff.ru/invest/bonds/RU000A1011Q3/
653,Novabev Group БО-П03,RU000A1015E0,728.925,Высокий,13.0,26.8,750.0,2.0,53.6,174.2,7.35,https://www.tinkoff.ru/invest/bonds/RU000A1015E0/
654,Краснодарский край выпуск 1,RU000A0JXYS9,389.6,Средний,9.0,7.39,400.0,4.0,29.56,16.63,7.59,https://www.tinkoff.ru/invest/bonds/RU000A0JXYS9/
655,РСХБ выпуск 4,RU000A103N84,979.4,12.03.2024,34.0,33.76,1000.0,2.0,67.52,573.92,6.89,https://www.tinkoff.ru/invest/bonds/RU000A103N84/
656,ДОМ.РФ Социальные облигации 02,RU000A104AQ2,997.3,Высокий,1.0,39.67,1000.0,2.0,79.34,19.84,7.96,https://www.tinkoff.ru/invest/bonds/RU000A104AQ2/
657,ВТБ Б-1-318,RU000A105ZN3,986.0,Высокий,5.0,5.74,1000.0,12.0,68.88,2.39,6.99,https://www.tinkoff.ru/invest/bonds/RU000A105ZN3/
658,РСХБ БO-01 выпуск 2,RU000A105L01,954.7,Высокий,25.0,6.53,1000.0,12.0,78.36,13.6,8.21,https://www.tinkoff.ru/invest/bonds/RU000A105L01/
659,Газпром нефть,RU000A0ZYXV9,982.8,Высокий,4.0,30.45,1000.0,2.0,60.9,60.9,6.2,https://www.tinkoff.ru/invest/bonds/RU000A0ZYXV9/
660,РЕСО-Лизинг БО-П выпуск 19,RU000A103F68,979.0,Высокий,8.0,5.92,1000.0,12.0,71.04,3.95,7.26,https://www.tinkoff.ru/invest/bonds/RU000A103F68/
661,ТрансКонтейнер ПБО выпуск 1,RU000A100YE6,732.225,Высокий,12.0,23.49,750.0,2.0,46.98,140.94,6.42,https://www.tinkoff.ru/invest/bonds/RU000A100YE6/
662,Камчатский край выпуск 1,RU000A0ZZSW4,689.99,Высокий,13.0,13.66,700.0,4.0,54.64,44.4,7.92,https://www.tinkoff.ru/invest/bonds/RU000A0ZZSW4/
663,Асфальтобетонный завод № 1 выпуск 1,RU000A102LW1,175.21,Высокий,2.0,4.52,175.0,4.0,18.08,2.26,10.32,https://www.tinkoff.ru/invest/bonds/RU000A102LW1/
664,Банк Открытие БО-П выпуск 6,RU000A101GR3,985.4,01.03.2024,16.0,36.8,1000.0,2.0,73.6,294.4,7.47,https://www.tinkoff.ru/invest/bonds/RU000A101GR3/
665,ОФЗ 26223,SU26223RMFS6,981.08,Высокий,4.0,28.19,1000.0,2.0,56.38,56.38,5.75,https://www.tinkoff.ru/invest/bonds/SU26223RMFS6/
666,ОФЗ 26243,SU26243RMFS4,884.47,Высокий,175.0,39.24,1000.0,2.0,78.48,3433.5,8.87,https://www.tinkoff.ru/invest/bonds/SU26243RMFS4/
667,Ростелеком 001 выпуск 5,RU000A100881,947.7,29.09.2025,65.0,36.37,1000.0,2.0,72.74,1182.02,7.68,https://www.tinkoff.ru/invest/bonds/RU000A100881/
668,Охта Групп выпуск 1,RU000A102HG2,1001.3,Средний,2.0,26.01,1000.0,4.0,104.04,13.01,10.39,https://www.tinkoff.ru/invest/bonds/RU000A102HG2/
669,Газпромбанк 1Р-26P,RU000A1064G3,964.4,21.10.2026,114.0,,,,,,,https://www.tinkoff.ru/invest/bonds/RU000A1064G3/
670,Свердловская область,RU000A102HF4,495.0,Высокий,2.0,6.35,500.0,4.0,25.4,3.17,5.13,https://www.tinkoff.ru/invest/bonds/RU000A102HF4/
671,Ренессанс Кредит выпуск 6,RU000A102RN7,989.0,26.02.2024,28.0,35.67,1000.0,2.0,71.34,499.38,7.21,https://www.tinkoff.ru/invest/bonds/RU000A102RN7/
672,Газпром нефть 001P-04R,RU000A0ZYLC4,960.8,Высокий,14.0,33.32,1000.0,2.0,66.64,233.24,6.94,https://www.tinkoff.ru/invest/bonds/RU000A0ZYLC4/
673,Сбер Банк 001P-SBER15,RU000A101C89,986.0,Высокий,3.0,27.32,1000.0,2.0,54.64,40.98,5.54,https://www.tinkoff.ru/invest/bonds/RU000A101C89/
674,РЖД 001Р выпуск 14,RU000A1008D7,910.5,Высокий,66.0,39.41,1000.0,2.0,78.82,1300.53,8.66,https://www.tinkoff.ru/invest/bonds/RU000A1008D7/
675,РусГидро БО-П08,RU000A105MW2,967.1,Высокий,14.0,18.18,1000.0,4.0,72.72,63.63,7.52,https://www.tinkoff.ru/invest/bonds/RU000A105MW2/
676,Оренбургская область выпуск 4,RU000A0ZYKH5,927.0,Высокий,49.0,17.66,1000.0,4.0,70.64,216.34,7.62,https://www.tinkoff.ru/invest/bonds/RU000A0ZYKH5/
677,Сбер Банк 001Р-SBER17,RU000A1025U5,997.0,Высокий,0.0,24.71,1000.0,2.0,49.42,0.0,4.96,https://www.tinkoff.ru/invest/bonds/RU000A1025U5/
678,Калининградская область выпуск 4,RU000A104BC0,954.3,Высокий,62.0,20.53,1000.0,4.0,82.12,318.22,8.61,https://www.tinkoff.ru/invest/bonds/RU000A104BC0/
679,Магнит 001Р выпуск 5,RU000A1036M9,975.0,Высокий,7.0,30.54,1000.0,2.0,61.08,106.89,6.26,https://www.tinkoff.ru/invest/bonds/RU000A1036M9/
680,МТС выпуск 21,RU000A104WJ1,953.2,Высокий,32.0,20.88,1000.0,4.0,83.52,167.04,8.76,https://www.tinkoff.ru/invest/bonds/RU000A104WJ1/
681,Красноярский край выпуск 13,RU000A0ZYCM2,485.45,Высокий,11.0,8.44,500.0,4.0,33.76,23.21,6.95,https://www.tinkoff.ru/invest/bonds/RU000A0ZYCM2/
682,МТС выпуск 18,RU000A102VL3,980.0,Высокий,5.0,28.19,1000.0,2.0,56.38,70.48,5.75,https://www.tinkoff.ru/invest/bonds/RU000A102VL3/
683,МТС выпуск 12,RU000A100ZK0,998.1,Высокий,0.0,14.79,1000.0,4.0,59.16,0.0,5.93,https://www.tinkoff.ru/invest/bonds/RU000A100ZK0/
